Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
WOA,F4,0.15454673767089844,90.42504393840522,90.42504393840522,90.42504393840522,90.42504393840522,90.24828329031425,90.19550899482007,90.19550899482007,84.61096984394557,55.25421122505096,51.104966690999575,45.52015732955059,45.52015732955059,45.30298895567091,45.017890459850555,45.017890459850555,45.01178176921068,45.01178176921068,45.01178176921068,44.983935090382516,44.97996879093245,44.97996879093245,44.970292928523456,40.19265016509638,40.018050585128336,34.64340699416179,34.47974287652311,34.08498695828947,34.08317353571154,34.08317353571154,34.08317353571154,34.08317353571154,34.08317353571154,34.08317353571154,34.081137316940094,34.029950618023356,34.011977028504035,33.89498945562234,33.84661451127176,33.84661451127176,33.84661451127176,33.84661451127176,33.82908429057143,33.82855127567603,33.82855127567603,33.82748507037137,33.8251740343617,33.8251740343617,33.82408619274163,33.82408619274163,33.816882471179554
WOA,F4,0.1426677703857422,87.20294910634323,87.20294910634323,87.20294910634323,86.67034161123003,86.67034161123003,86.67034161123003,86.67034161123003,86.67034161123003,86.65843817353905,86.65843817353905,86.65843817353905,86.65843817353905,86.65843817353905,86.65843817353905,86.65843817353905,86.65843817353905,86.65843817353905,86.65843817353905,86.65843817353905,86.65843817353905,86.65843817353905,86.65843817353905,86.65309165130795,86.65309165130795,86.65309165130795,86.65309165130795,86.65309165130795,86.65033707390022,86.65033707390022,86.64042564093896,86.64029208302486,86.64029208302486,86.64029208302486,86.6162109724799,86.6162109724799,86.61465422606172,86.61465422606172,86.61465422606172,86.61465422606172,86.61465422606172,86.61465422606172,86.61465422606172,86.61465422606172,86.61465422606172,86.61465422606172,86.61465422606172,86.61465422606172,86.61465422606172,86.61465422606172,86.61465422606172
WOA,F4,0.15309596061706543,87.41629048205681,87.41629048205681,87.41629048205681,84.22014626443993,83.3470780283029,83.11677759799612,83.00775801594804,83.00775801594804,82.86959483023531,82.20333227400538,81.64070361586411,81.64070361586411,81.6192830578061,81.6192830578061,81.6192830578061,81.61635002042661,81.61635002042661,81.61616051900545,81.60120179213897,81.59014209127552,81.59014209127552,81.59014209127552,81.59014209127552,81.59014209127552,81.59014209127552,81.59014209127552,81.59014209127552,81.59014209127552,81.59014209127552,81.59014209127552,81.58971881389955,81.58971881389955,81.58971881389955,81.58971881389955,81.58971881389955,81.58971881389955,81.58971881389955,81.58971881389955,81.58968702841216,81.58968702841216,81.58968702841216,81.58968702841216,81.58968702841216,81.58968702841216,81.58968702841216,81.58927036485467,81.58927036485467,81.58927036485467,81.58927036485467,81.58927036485467
WOA,F4,0.1466081142425537,92.76296598943932,92.76296598943932,91.8381533943814,85.00607115778735,84.54989907764414,84.54989907764414,84.54989907764414,84.54989907764414,84.54377190397209,84.49897767608338,84.48295808217372,84.48295808217372,84.48189535517817,84.47917795317136,84.47917795317136,84.47917795317136,84.47917795317136,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.47715236120317,84.4771117279302,84.47469260137933,84.46777194265593,84.13997578109156,84.06062386513153,83.96180815856145,83.94058656122806,83.89925027392759
WOA,F4,0.15262222290039062,88.15620161913019,88.0196596489111,87.9505424158734,87.9505424158734,87.27397446832848,87.27397446832848,87.27367362472778,87.263085891268,87.263085891268,87.21515800360865,79.53435617895133,65.10718131090493,65.10718131090493,65.10718131090493,64.99590709807369,64.99590709807369,64.64665453700333,61.40172994187494,60.75518806500448,60.75518806500448,60.48538131251194,60.48538131251194,60.47554651082073,60.47554651082073,60.471469087576146,60.470152669369256,60.40226916020303,60.40226916020303,60.40226916020303,60.25560725224513,60.25560725224513,60.25560725224513,60.21276038158124,60.20031597421499,60.20031597421499,60.20031597421499,60.077948488618226,58.73187464735747,57.48715483679359,54.30165414478583,52.40931831842794,51.33087548881578,51.21478477508645,51.21478477508645,51.196916958282074,51.193693028722926,51.19130397006023,51.19079230525456,51.19079230525456,51.18986647222174
WOA,F4,0.1765577793121338,86.24147074422964,84.60423624295893,82.19557318411721,81.73785659280125,81.59442363249566,79.95646406028166,73.37891238127773,72.07920425877897,72.07920425877897,71.85990316870186,71.85990316870186,71.85990316870186,71.84761015351872,71.69164470432534,71.66813967816323,61.3675042668825,55.15750844119717,55.15750844119717,55.15750844119717,55.15750844119717,55.15750844119717,55.15750844119717,55.155894620502686,55.155894620502686,55.155894620502686,55.155894620502686,55.155894620502686,55.155894620502686,55.15432755760612,55.15331041558121,55.15331041558121,55.15331041558121,55.15331041558121,55.153278480417974,55.153278480417974,55.153278480417974,55.153278480417974,55.153278480417974,55.153278480417974,55.153278480417974,55.153278480417974,55.153278480417974,55.153278480417974,55.153278480417974,55.1531673662173,55.1531673662173,55.1531673662173,55.15299453770272,55.15299453770272,55.15299453770272
WOA,F4,0.14760494232177734,88.63930620760621,88.63930620760621,88.63930620760621,87.50888240807774,87.32486905684286,85.32214693498811,85.32214693498811,85.05809745138399,85.05809745138399,85.05809745138399,85.05809745138399,85.05809745138399,85.05809745138399,85.02669289971162,85.02669289971162,85.02669289971162,85.02669289971162,84.99941499121753,84.99941499121753,84.99941499121753,84.99941499121753,84.99941499121753,84.99941499121753,84.99941499121753,84.99182840012402,84.99182840012402,84.99182840012402,84.99182840012402,84.99182840012402,84.99182840012402,84.99182840012402,84.99092713088298,84.95899950647004,84.95899950647004,84.9195306848742,84.8811840270432,84.86407720527612,84.84266476528009,84.84266476528009,84.84266476528009,84.82960075681555,84.82960075681555,84.82960075681555,84.82960075681555,84.82960075681555,84.82960075681555,84.82960075681555,84.82667230992007,84.82661504089255,84.82661504089255
WOA,F4,0.147566556930542,91.64113036624047,91.64113036624047,88.9609369660226,75.5038789610156,59.71268738815279,46.767798763218124,36.85320211476747,36.85320211476747,36.79910158643715,36.79910158643715,36.79910158643715,36.78979062632754,36.76451954357058,36.76451954357058,36.76451954357058,36.76451954357058,36.76451954357058,36.76451954357058,36.76451954357058,36.74886276621969,35.67107453788431,32.795518702337624,25.41891901246912,25.41891901246912,25.41891901246912,25.390031598261942,25.3510803202257,25.347655864020805,25.285581725218126,25.285581725218126,25.278360530530485,25.278360530530485,25.278360530530485,25.278360530530485,25.278360530530485,25.278360530530485,25.278360530530485,25.2772400789555,25.27673007913436,25.27673007913436,25.27673007913436,25.27673007913436,25.276708325670878,25.276708325670878,25.276708325670878,25.27662946042978,25.27662946042978,25.27662946042978,25.27662946042978,25.27661078386139
WOA,F4,0.14867353439331055,89.89129392264843,89.89129392264843,88.7729617007271,88.7729617007271,88.4553280495953,88.4553280495953,88.44840673066236,88.36164364406834,83.26424188359007,62.276384850287734,61.535036152681144,61.499995051556475,61.37529057664931,61.06080004811079,60.92666573626738,60.28937531415942,60.014411990769105,58.90714161202959,58.68396939913848,58.68396939913848,58.672871648215086,58.672871648215086,58.672871648215086,58.672871648215086,58.66689029359707,58.66689029359707,58.66689029359707,58.66689029359707,58.6607233197326,58.6607233197326,58.65934433295969,58.65934433295969,58.659296079170964,58.659296079170964,58.659296079170964,58.659296079170964,58.659296079170964,58.659296079170964,58.659296079170964,58.659296079170964,58.659277354541594,58.659277354541594,58.659277354541594,58.659277354541594,58.659277354541594,58.659277354541594,58.659277354541594,58.659277354541594,58.659277354541594,58.65877119543841
WOA,F4,0.14755654335021973,88.80772685316452,88.59976628328045,87.45867445348546,86.22298397446826,85.7102053544016,85.27852424595756,84.39212730314438,84.38421518407768,84.38421518407768,84.38421518407768,84.12800700139903,84.12800700139903,84.12800700139903,84.12623636358163,84.12472882949031,84.12472882949031,84.12472882949031,84.12472882949031,84.1223786839456,84.1223786839456,84.1223786839456,84.1223786839456,84.1223786839456,84.1223786839456,84.1223786839456,84.1223786839456,84.1223786839456,84.11931799598361,84.09896311879818,84.09896311879818,84.09896311879818,84.09713292794983,84.09589019367642,84.09589019367642,84.09589019367642,84.09589019367642,84.09589019367642,84.09589019367642,84.09589019367642,84.09589019367642,84.09589019367642,84.09589019367642,84.09544540825668,84.09544540825668,84.09544540825668,84.09544540825668,84.09544540825668,84.09544540825668,84.09544540825668,84.09344763347949
GA,F1,0.06386613845825195,61090.450383740055,61090.450383740055,56097.63550469516,56097.63550469516,56097.63550469516,56097.63550469516,56097.63550469516,56097.63550469516,56097.63550469516,56097.63550469516,56097.63550469516,54936.99915687692,54536.11172498967,51999.82123030746,46822.19787271334,46822.19787271334,42436.54997070432,42436.54997070432,41056.25422791015,34601.13187516926,31900.472725240794,31900.472725240794,31900.472725240794,31900.472725240794,31900.472725240794,31900.472725240794,31900.472725240794,29941.830482083526,29941.830482083526,29941.830482083526,29941.830482083526,29941.830482083526,29941.830482083526,29941.830482083526,26770.427865861304,26770.427865861304,26770.427865861304,26770.427865861304,26770.427865861304,25068.75236310681,25068.75236310681,25068.75236310681,25068.75236310681,25068.75236310681,25068.75236310681,25068.75236310681,25068.75236310681,25068.75236310681,25068.75236310681,25068.75236310681
GA,F1,0.06682372093200684,70728.98962896329,70728.98962896329,70728.98962896329,70728.98962896329,63978.039938774855,63978.039938774855,63978.039938774855,59923.00367040979,59923.00367040979,55127.22854314372,50076.310548245,50076.310548245,49296.08602073104,49296.08602073104,46392.17107489603,40883.36755812732,39615.64133839824,36000.6701517701,34732.943932041024,34732.943932041024,34732.943932041024,31995.50305673837,31995.50305673837,31516.44559627363,31516.44559627363,28710.006087738002,28710.006087738002,28710.006087738002,26466.985484649864,23125.225573589945,22596.808656297293,22596.808656297293,22596.808656297293,22596.808656297293,21016.687296666354,21016.687296666354,21016.687296666354,21016.687296666354,21016.687296666354,21016.687296666354,20894.01680510997,20894.01680510997,20894.01680510997,20894.01680510997,19736.549615397467,19736.549615397467,19736.549615397467,19613.879123841085,19613.879123841085,19613.879123841085
GA,F1,0.07280135154724121,53379.476026707096,41943.822189568426,41943.822189568426,41943.822189568426,40921.83619470714,40921.83619470714,40921.83619470714,35007.43593343425,35007.43593343425,35007.43593343425,35007.43593343425,35007.43593343425,35007.43593343425,35007.43593343425,34734.33789818632,31427.089831778565,31427.089831778565,31427.089831778565,31270.419276128516,31270.419276128516,31270.419276128516,31040.41123438879,31040.41123438879,31040.41123438879,31040.41123438879,30951.12319468811,30603.36152020574,28560.086406557657,28212.32473207529,28212.32473207529,27982.316690335563,27982.316690335563,27982.316690335563,27982.316690335563,27982.316690335563,27982.316690335563,25219.82584108086,25219.82584108086,25219.82584108086,25219.82584108086,25219.82584108086,25219.82584108086,25219.82584108086,25219.82584108086,25219.82584108086,25219.82584108086,25219.82584108086,25219.82584108086,25219.82584108086,24037.732737245216
GA,F1,0.061419010162353516,66845.6038658859,66845.6038658859,66845.6038658859,58720.01661367862,58321.61962757238,52220.33752526977,52220.33752526977,52220.33752526977,49447.87620732932,49447.87620732932,45745.63857545664,45745.63857545664,45745.63857545664,45745.63857545664,45745.63857545664,45745.63857545664,45745.63857545664,45745.63857545664,45745.63857545664,45745.63857545664,39619.95241488308,39619.95241488308,38310.52531313848,38310.52531313848,38310.52531313848,38310.52531313848,38310.52531313848,38310.52531313848,38310.52531313848,38310.52531313848,37099.10879499007,34473.83123959841,34473.83123959841,34473.83123959841,33053.28345914465,31841.86694099624,31841.86694099624,31841.86694099624,31841.86694099624,31841.86694099624,31841.86694099624,30108.850373506124,30108.850373506124,30108.850373506124,30108.850373506124,30108.850373506124,30108.850373506124,29313.025525414934,29313.025525414934,29313.025525414934
GA,F1,0.06678295135498047,61220.65150385317,61220.65150385317,51951.90925206308,51951.90925206308,51387.8720130549,50119.40178885855,50119.40178885855,50119.40178885855,50119.40178885855,50119.40178885855,50119.40178885855,48324.32792434162,48324.32792434162,45126.10757784481,45126.10757784481,45126.10757784481,39619.62046821996,39619.62046821996,39512.676763902055,36985.90691877507,35620.88972942074,34941.26359348275,34941.26359348275,33917.55490663927,33917.55490663927,33291.17970523318,33027.10229534181,32870.39293306198,32870.39293306198,32870.39293306198,27891.334603104024,27891.334603104024,27891.334603104024,27891.334603104024,27891.334603104024,26849.481591755506,26849.481591755506,26491.368925378443,26491.368925378443,26491.368925378443,26491.368925378443,26345.605424417936,25993.178867229602,25993.178867229602,25993.178867229602,25993.178867229602,25987.492758040873,25987.492758040873,25987.492758040873,25987.492758040873
GA,F1,0.07380199432373047,76853.61344869228,74524.48260840742,72830.38069060445,66266.1540648869,66266.1540648869,66266.1540648869,62221.255570241774,60969.10021904994,60969.10021904994,60969.10021904994,58850.99173578533,43764.455666547845,43764.455666547845,43764.455666547845,39421.346971869374,39421.346971869374,39057.298463571235,39057.298463571235,36301.861487061135,36301.861487061135,35235.08845293681,35235.08845293681,30980.71008542904,30980.71008542904,30980.71008542904,30980.71008542904,24844.421630774,24844.421630774,24844.421630774,24844.421630774,24844.421630774,24844.421630774,24844.421630774,22164.49555676213,22164.49555676213,22164.49555676213,22164.49555676213,22164.49555676213,22164.49555676213,21958.923013437525,21958.923013437525,21292.070993854017,21292.070993854017,21292.070993854017,21292.070993854017,21292.070993854017,21292.070993854017,21292.070993854017,21292.070993854017,20396.92409807849
GA,F1,0.07582855224609375,67625.22504070733,67625.22504070733,63350.1455158264,63350.1455158264,61039.58208432831,57021.490452939375,57021.490452939375,57021.490452939375,57021.490452939375,55587.47524953049,52042.552449011826,52042.552449011826,51174.242516710954,49039.501818603625,42164.490767417476,42164.490767417476,41551.952038469644,41551.952038469644,41551.952038469644,36814.45357960245,36814.45357960245,36814.45357960245,36814.45357960245,36814.45357960245,36814.45357960245,36814.45357960245,35347.508358705534,35347.508358705534,32682.953990694743,32682.712742030726,32682.712742030726,32682.712742030726,31270.20979511456,31270.20979511456,31270.20979511456,31270.20979511456,31270.20979511456,31270.20979511456,31270.20979511456,31270.20979511456,31270.20979511456,29315.473229397743,29315.473229397743,29315.473229397743,29315.473229397743,27549.095288776767,27549.095288776767,24484.053521545655,24484.053521545655,24484.053521545655
GA,F1,0.06579017639160156,71672.63473578995,56448.47350194305,52365.53608245676,52365.53608245676,52365.53608245676,48938.36229083623,45782.82784985493,39682.508316556414,36485.739019725224,36485.739019725224,36485.739019725224,31496.224484211485,31496.224484211485,29806.13980936431,29806.13980936431,26784.467384789546,26784.467384789546,26488.11966882653,26488.11966882653,26488.11966882653,26488.11966882653,26270.044579479876,26270.044579479876,25973.696863516863,25973.696863516863,24410.677041693812,24410.677041693812,24410.677041693812,24410.677041693812,24410.677041693812,24410.677041693812,24410.677041693812,24410.677041693812,24410.677041693812,24410.677041693812,24148.033587127848,24148.033587127848,24015.693280202184,16951.211424918034,16951.211424918034,16951.211424918034,16951.211424918034,16951.211424918034,16951.211424918034,16951.211424918034,16951.211424918034,16951.211424918034,16951.211424918034,16951.211424918034,16951.211424918034
GA,F1,0.061834096908569336,77940.26432609325,69117.9027726623,69117.9027726623,69117.9027726623,67944.19588450785,59614.47344282002,59614.47344282002,56990.43016833367,56990.43016833367,49908.812498462576,44835.56354298016,44835.56354298016,44060.28915224737,43664.075284631566,43664.075284631566,37185.00532076268,37185.00532076268,37185.00532076268,37185.00532076268,37185.00532076268,37185.00532076268,36523.54014611338,36523.54014611338,36523.54014611338,36523.54014611338,36523.54014611338,35947.31787046134,35947.31787046134,35285.85269581204,34900.55291108382,34900.55291108382,34889.63882819623,34889.63882819623,34889.63882819623,34889.63882819623,34889.63882819623,34889.63882819623,34524.460750700724,34524.460750700724,34501.498477273795,34501.498477273795,33271.52771725864,33248.56544383172,33248.56544383172,32721.665404343,31204.898845131127,31204.898845131127,28730.197989154014,28311.021848111275,28311.021848111275
GA,F1,0.06781697273254395,84158.43286363821,70558.55942671571,68573.55539162619,64895.97911008771,59405.841486795165,59405.841486795165,56848.96642180175,56848.96642180175,56848.96642180175,51644.46748973667,51644.46748973667,48904.92721912256,48904.92721912256,46738.462165678066,46738.462165678066,35769.6583223558,34976.13052856184,34976.13052856184,30523.9699396483,27857.084193990657,27857.084193990657,27857.084193990657,27857.084193990657,27857.084193990657,27800.784709309293,27800.784709309293,27800.784709309293,27800.784709309293,27034.09598506363,26527.759977452355,26527.759977452355,26527.759977452355,26094.62738114936,25298.557550152847,25298.557550152847,24505.02975635888,24485.522648588278,23917.28627730191,23917.28627730191,23917.28627730191,23917.28627730191,23917.28627730191,23917.28627730191,23917.28627730191,23913.174300554674,23913.174300554674,23545.136612874172,21643.70580077431,21643.70580077431,21643.70580077431
GA,F4,0.0608365535736084,94.3158877883954,91.44527744250954,85.38508931022461,81.92134538295592,81.92134538295592,81.92134538295592,81.92134538295592,81.92134538295592,81.92134538295592,81.92134538295592,81.92134538295592,81.92134538295592,81.92134538295592,81.92134538295592,81.92134538295592,78.52682933922142,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515,77.88223312187515
GA,F4,0.06183505058288574,94.48116589676691,87.86463086621399,87.86463086621399,87.86463086621399,87.86463086621399,87.3801662736597,81.7454282026755,81.7454282026755,81.7454282026755,81.7454282026755,81.67096233157984,81.67096233157984,69.47750786422088,69.47750786422088,68.93393800393125,68.93393800393125,68.93393800393125,68.93393800393125,68.93393800393125,68.93393800393125,68.93393800393125,68.93393800393125,68.93393800393125,68.93393800393125,68.93393800393125,68.93393800393125,68.93393800393125,68.93393800393125,68.93393800393125,68.93393800393125,68.93393800393125,68.87342298405673,68.87342298405673,68.87342298405673,68.87342298405673,68.87342298405673,68.87342298405673,68.87342298405673,68.61142769857176,68.61142769857176,68.61142769857176,68.61142769857176,68.61142769857176,68.61142769857176,68.61142769857176,68.61142769857176,66.89210171860478,66.89210171860478,66.89210171860478,66.89210171860478
GA,F4,0.059835195541381836,88.30788096737518,82.65604420906317,82.65604420906317,82.65604420906317,82.65604420906317,82.65604420906317,82.65604420906317,82.65604420906317,82.65604420906317,80.01254586001491,78.84183551890156,78.84183551890156,78.84183551890156,78.84183551890156,78.68527128047624,78.68527128047624,78.68527128047624,78.68527128047624,78.68527128047624,78.68527128047624,78.68527128047624,78.68527128047624,78.63628321636982,78.63628321636982,78.63628321636982,78.63628321636982,74.1114958390452,74.1114958390452,74.1114958390452,74.1114958390452,74.1114958390452,74.1114958390452,74.1114958390452,74.1114958390452,74.1114958390452,74.1114958390452,74.1114958390452,74.1114958390452,74.1114958390452,74.1114958390452,74.1114958390452,74.1114958390452,74.1114958390452,74.1114958390452,74.1114958390452,74.1114958390452,74.1114958390452,74.1114958390452,74.1114958390452,74.1114958390452
GA,F4,0.05984234809875488,90.55646358424889,90.55646358424889,90.55646358424889,85.69425615968527,85.20427311575283,85.20427311575283,85.20427311575283,85.20427311575283,85.20427311575283,80.21015924178813,79.15365195597778,79.15365195597778,79.15365195597778,79.15365195597778,79.15365195597778,79.15365195597778,79.15365195597778,79.15365195597778,79.15365195597778,79.15365195597778,79.15365195597778,79.15365195597778,79.15365195597778,79.15365195597778,79.15365195597778,79.15365195597778,79.15365195597778,79.15365195597778,79.15365195597778,79.15365195597778,76.49688452384348,76.49688452384348,76.49688452384348,76.49688452384348,76.49688452384348,76.49688452384348,74.76648329690121,74.76648329690121,74.76648329690121,74.76648329690121,74.76648329690121,74.76648329690121,74.76648329690121,71.22798243079876,69.11450584667625,69.11450584667625,69.11450584667625,69.11450584667625,69.11450584667625,69.11450584667625
GA,F4,0.05880928039550781,93.89825181668058,92.91061534123367,89.8788876549345,89.63808136102176,86.67699668629676,86.67699668629676,86.67699668629676,86.67699668629676,86.67699668629676,86.67699668629676,86.67699668629676,86.67699668629676,86.67699668629676,86.67699668629676,86.67699668629676,86.67699668629676,86.67699668629676,86.67699668629676,86.67699668629676,81.99595833218311,81.99595833218311,81.71341917848878,81.71341917848878,81.71341917848878,81.71341917848878,81.71341917848878,81.71341917848878,81.71341917848878,81.71341917848878,81.71341917848878,81.71341917848878,81.71341917848878,81.71341917848878,81.71341917848878,79.44853374869362,79.32628648101203,79.32628648101203,79.32628648101203,79.32628648101203,79.32628648101203,79.32628648101203,79.32628648101203,79.32628648101203,79.32628648101203,79.32628648101203,79.32628648101203,78.5876893320605,78.5876893320605,78.5876893320605,78.5876893320605
GA,F4,0.05987262725830078,91.36965206711139,91.36965206711139,84.38113533446354,84.38113533446354,84.38113533446354,84.38113533446354,84.38113533446354,84.38113533446354,84.38113533446354,84.38113533446354,84.38113533446354,84.38113533446354,82.55615772915858,82.55615772915858,82.55615772915858,81.65487469129525,80.92882371855261,80.92882371855261,80.92882371855261,80.92882371855261,80.92882371855261,80.92882371855261,80.92882371855261,80.92882371855261,80.92882371855261,80.92882371855261,80.92882371855261,79.0632343704815,79.0632343704815,79.0632343704815,77.34772642567879,75.25208890067296,75.25208890067296,73.04405195636625,72.00454471754674,72.00454471754674,72.00454471754674,72.00454471754674,72.00454471754674,72.00454471754674,72.00454471754674,72.00454471754674,72.00454471754674,72.00454471754674,72.00454471754674,71.89238355686626,71.89238355686626,71.89238355686626,71.89238355686626,71.89238355686626
GA,F4,0.05984044075012207,88.49510112254058,87.97577609968548,86.79797601238096,86.79797601238096,86.68389189643617,86.68389189643617,84.79283266504441,84.30457566484853,84.30457566484853,84.30457566484853,84.30457566484853,84.30457566484853,82.73806670555706,82.73806670555706,82.73806670555706,82.73806670555706,82.73806670555706,82.73806670555706,82.73806670555706,82.73806670555706,82.73806670555706,82.73806670555706,82.73806670555706,82.73806670555706,82.73806670555706,77.63440265400013,77.63440265400013,77.63440265400013,77.63440265400013,77.63440265400013,77.63440265400013,77.63440265400013,77.63440265400013,77.63440265400013,77.63440265400013,77.63440265400013,76.12262000289869,76.12262000289869,76.12262000289869,76.12262000289869,76.12262000289869,76.12262000289869,69.71213420393326,69.71213420393326,68.21042546364174,68.21042546364174,66.07184778271417,66.07184778271417,66.07184778271417,66.07184778271417
GA,F4,0.05784726142883301,92.00121931801503,91.21329809797533,91.21329809797533,87.47462428004964,85.0226395784374,85.0226395784374,85.0226395784374,85.0226395784374,84.38140548783082,84.38140548783082,83.50889771528216,83.50889771528216,83.50889771528216,83.50889771528216,83.50889771528216,83.50889771528216,82.99657136681613,82.99657136681613,82.99657136681613,77.15133228662859,77.15133228662859,77.15133228662859,77.15133228662859,77.15133228662859,77.15133228662859,77.15133228662859,77.15133228662859,77.15133228662859,77.15133228662859,75.23695053865154,75.23695053865154,75.23695053865154,75.23695053865154,75.23695053865154,75.23695053865154,75.23695053865154,75.23695053865154,75.04859434164857,74.00894934154644,74.00894934154644,74.00894934154644,70.84302705907425,70.84302705907425,70.84302705907425,70.84302705907425,70.10856788209551,70.10856788209551,70.10856788209551,70.10856788209551,70.10856788209551
GA,F4,0.06678485870361328,76.91283788753046,76.91283788753046,76.91283788753046,76.91283788753046,76.91283788753046,76.91283788753046,76.91283788753046,76.91283788753046,76.08130824422145,76.08130824422145,76.08130824422145,76.08130824422145,76.08130824422145,76.08130824422145,76.08130824422145,76.08130824422145,76.08130824422145,76.08130824422145,76.08130824422145,76.08130824422145,76.08130824422145,76.08130824422145,76.08130824422145,76.08130824422145,76.08130824422145,76.08130824422145,76.08130824422145,76.08130824422145,76.08130824422145,76.08130824422145,76.08130824422145,74.72330839776689,74.72330839776689,74.72330839776689,74.72330839776689,74.72330839776689,74.72330839776689,74.72330839776689,74.23876642701428,74.23876642701428,74.23876642701428,73.74580178614107,73.74580178614107,73.74580178614107,73.74580178614107,73.74580178614107,73.74580178614107,73.74580178614107,73.74580178614107,73.74580178614107
GA,F4,0.060837507247924805,87.5245045901604,87.5245045901604,87.5245045901604,87.5245045901604,87.5245045901604,87.5245045901604,87.5245045901604,87.5245045901604,87.5245045901604,87.5245045901604,87.5245045901604,84.00206326266505,84.00206326266505,84.00206326266505,84.00206326266505,82.14753968407783,82.14753968407783,82.14753968407783,82.14753968407783,82.14753968407783,82.14753968407783,82.14753968407783,82.14753968407783,82.14753968407783,82.14753968407783,82.14753968407783,82.14753968407783,82.14753968407783,82.14753968407783,82.14753968407783,82.14753968407783,82.14753968407783,82.14753968407783,82.14753968407783,76.66183540762256,76.66183540762256,76.66183540762256,76.66183540762256,76.66183540762256,76.66183540762256,76.66183540762256,76.66183540762256,76.66183540762256,76.66183540762256,76.66183540762256,76.66183540762256,76.66183540762256,76.66183540762256,76.66183540762256,76.66183540762256
